,source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,lr_probs,cellchat_pvals,specificity_rank,magnitude_rank
3578,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LAMA5,ITGA6_ITGB1,0.22824864,1.0,0.052041113,-0.4417136,-1.1363504,0.00326287,0.75865346,0.0,1.0,1.0,1.0
3577,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LAMA5,ITGA3_ITGB1,0.37067303,1.0,0.11919534,-0.050086513,-0.39510182,0.01255927,0.8263068,0.0,1.0,1.0,1.0
3576,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LAMA5,ITGA2_ITGB1,0.41519868,1.0,0.14018954,-0.051899776,-0.39177698,0.009503373,0.83764267,0.0,1.0,1.0,1.0
3628,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NID1,ITGAV,0.36812106,0.0,0.09418129,0.4423374,0.4348235,0.03739627,0.80874944,0.0,1.0,0.3998190764219686,1.0
3629,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NID1,ITGB1,1.0066125,0.0,0.30465204,0.49235034,0.54490227,0.02628876,0.88379604,0.0,1.0,0.7410009783328376,1.0
3631,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NLGN1,NRXN1,0.33448583,0.0,0.10805602,0.22234684,0.1932413,0.01612837,0.81915295,0.0,1.0,1.0,1.0
3634,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NRG1,ERBB2_ERBB4,0.33160815,0.0,0.08928275,0.37368655,0.38890022,0.031136805,0.8045845,0.0,1.0,0.4052839239759168,1.0
3635,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NRG1,GPC1,0.31682938,0.0,0.07523056,0.4123416,0.32912916,0.038307317,0.79076993,0.0,1.0,0.6024480320407689,1.0
3636,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NRXN1,NLGN1,0.59671074,0.0,0.32093668,0.782454,0.8276496,0.047902796,0.88644344,0.0,1.0,0.2504295311570438,1.0
3637,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NRXN1,NLGN2,0.2871656,0.0,0.06755005,0.22110078,0.19862007,0.030253606,0.7817218,0.0,1.0,1.0,1.0
3731,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,WNT5B,FZD6_LRP6,0.30273765,0.0,0.087652035,0.3125862,0.32969335,0.036650844,0.80313134,0.0,1.0,0.5997902742602613,1.0
3638,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NUCB2,ERAP1,0.23220138,0.0,0.053843584,0.15589142,0.11527093,0.029852418,0.7617569,0.0,1.0,1.0,1.0
3647,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,PSAP,SORT1,0.6196654,0.0,0.15188158,0.18054631,0.1323038,0.015125632,0.8430163,0.0,1.0,1.0,1.0
3612,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LRIG1,MET,0.49632794,0.0,0.22340436,0.07209312,0.07512793,0.015698195,0.8668958,0.0,1.0,1.0,1.0
3610,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LMAN1,MCFD2,0.51187485,0.0,0.14504075,0.46950132,0.5955876,0.049000587,0.83994263,0.0,1.0,0.3998190764219686,1.0
3609,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LGALS8,ITGA3,0.37632322,0.0,0.12490874,0.32163876,0.33543357,0.048614506,0.8296411,0.0,1.0,0.5787989067207548,1.0
3607,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LGALS3BP,CD33,0.30151474,0.0,0.088430285,0.5491583,0.37246168,0.054405205,0.80382925,0.0,1.0,0.44897899861398405,1.0
3572,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LAMA4,ITGA7_ITGB1,0.3364531,0.0,0.092504494,0.5447782,0.62523055,0.054056123,0.8073563,0.0,1.0,0.391707047038514,1.0
3575,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,LAMA5,DAG1,0.2242612,1.0,0.050160997,-0.28324786,-0.7251808,0.0061495826,0.75526875,0.0,1.0,1.0,1.0
3641,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,PDGFC,PDGFRA,0.659697,0.0,0.23319177,1.1328222,0.8910514,0.1403376,0.8693501,0.0,1.0,0.02755364905190461,1.0
3651,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,PTGS2,CAV1,0.3553544,0.0,0.12611689,0.79353666,0.7198534,0.0857725,0.83032024,0.0,1.0,0.19699536180831187,1.0
3653,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,RELN,LRP8,0.2317634,0.0,0.051371448,0.14323097,0.104269534,0.030393561,0.7574658,0.0,1.0,1.0,1.0
3693,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS1,ITGA4,0.26274633,0.0,0.05301882,0.65422547,0.60145056,0.085646465,0.7603533,0.0,1.0,0.3998190764219686,1.0
3690,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TGFB1,TGFBR3,0.45329288,0.0,0.20269543,0.31213802,0.35556218,0.034311913,0.8611825,0.0,1.0,0.5016899694038397,1.0
3689,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TGFB1,TGFBR1_TGFBR2,0.3113088,0.0,0.08894442,0.21870905,0.25273952,0.025351664,0.8042859,0.0,1.0,1.0,1.0
3657,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,SEMA3B,NRP1_PLXNA3,0.33005023,1.0,0.10569271,-0.028450906,-0.26029408,0.01344995,0.8175091,0.0,1.0,1.0,1.0
3658,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,SEMA3B,NRP2_PLXNA3,0.32360554,0.026,0.10217231,0.10880439,-0.060899466,0.019963628,0.81496865,0.0,1.0,1.0,1.0
3659,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,SEMA3C,NRP1_PLXNA3,0.31710404,0.0,0.095673,0.10102728,0.02576065,0.012255485,0.8099618,0.0,1.0,1.0,1.0
3660,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,SEMA3C,NRP2_PLXNA3,0.31065935,0.0,0.09248634,0.23828258,0.22515526,0.018190695,0.80734104,0.0,1.0,1.0,1.0
3664,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,SEMA5A,MET,0.3225411,0.006,0.10353381,0.06899551,0.0143407285,0.011072247,0.81596464,0.0,1.0,1.0,1.0
3691,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS1,CD47,0.48499483,0.0,0.22606322,0.42912948,0.42475238,0.037488498,0.86757684,0.0,1.0,0.3998190764219686,1.0
3665,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,SEMA5A,PLXNA3,0.34358957,0.0,0.116171494,0.19274631,0.1843706,0.015357133,0.8244551,0.0,1.0,1.0,1.0
3672,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,SLIT3,ROBO1,0.28349108,0.0,0.070985295,0.37270862,0.42826247,0.03330514,0.78592426,0.0,1.0,0.3998190764219686,1.0
3673,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,SLIT3,ROBO2,0.2968644,0.0,0.075977035,0.5714711,0.6979202,0.053886052,0.7915856,0.0,1.0,0.23475319660247418,1.0
3652,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,RELN,ITGA3_ITGB1,0.3444764,0.0,0.09270573,0.23904544,0.22391266,0.033850096,0.8075252,0.0,1.0,1.0,1.0
3674,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,SPARC,ENG,0.2588448,0.0,0.056078915,0.60806555,0.55045295,0.07488229,0.7654283,0.0,1.0,0.3998190764219686,1.0
3677,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TFPI,F3,0.37486392,0.0,0.10359288,0.3193769,0.38879642,0.025709027,0.81600744,0.0,1.0,0.7993481030427432,1.0
3679,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TGFB1,ACVR1B_TGFBR2,0.26852256,0.0,0.054666083,0.21549648,0.24809998,0.031153962,0.76312983,0.0,1.0,1.0,1.0
3680,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TGFB1,ACVR1_TGFBR1_TGFBR2,0.3113088,0.0,0.08894442,0.21870905,0.25273952,0.025351664,0.8042859,0.0,1.0,1.0,1.0
3670,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,SHANK2,CFTR,0.24212053,1.0,0.04951044,-0.21702659,-0.52467823,0.0077866795,0.75406027,0.0,1.0,1.0,1.0
3627,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NID1,ITGA3,0.33520544,0.0,0.08333106,0.28931212,0.2880457,0.03339487,0.79910415,0.0,1.0,0.8007624015917554,1.0
3692,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS1,ITGA3_ITGB1,0.44744802,0.0,0.19682898,0.55804735,0.63024926,0.059014946,0.8594177,0.0,1.0,0.37936195453966753,1.0
3721,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,VEGFA,GPC1,0.78135407,0.0,0.22224422,0.40683228,0.37438393,0.059896085,0.8665951,0.0,1.0,0.4445970851678708,1.0
3694,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS1,ITGA6,0.3050236,0.999,0.08593623,0.16642027,-0.110999316,0.015331951,0.8015638,0.0,1.0,1.0,1.0
3696,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS1,LRP5,0.29056662,0.229,0.07467991,0.2028727,0.013838738,0.018016428,0.79016155,0.0,1.0,1.0,1.0
3697,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS1,PTPRJ,0.36487815,1.0,0.13253945,0.17264766,-0.10553905,0.018573718,0.83379066,0.0,1.0,1.0,1.0
3698,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS1,SCARB1,0.32082704,0.002,0.098240905,0.24204409,0.1021297,0.01760549,0.81199193,0.0,1.0,1.0,1.0
3699,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS1,TNFRSF11B,0.582713,0.0,0.30214736,0.99512655,1.0947317,0.080721736,0.8833715,0.0,1.0,0.009556924041878467,1.0
3700,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS2,CD47,0.47657132,0.0,0.21628043,0.3950167,0.4387703,0.046818357,0.8650149,0.0,1.0,0.3998190764219686,1.0
3701,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS2,ITGA3_ITGB1,0.4390245,0.0,0.1883113,0.5239346,0.6442672,0.07370215,0.85672396,0.0,1.0,0.3523774974725298,1.0
3726,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,VEGFC,CCBE1,0.48501635,0.0,0.22427304,0.74724114,0.9300866,0.05407591,0.86711943,0.0,1.0,0.12434888688467496,1.0
3702,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS2,ITGA4,0.25432286,0.0,0.050724454,0.62011266,0.61546844,0.106961526,0.7562996,0.0,1.0,0.3998190764219686,1.0
3704,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TIMP1,CD63,0.41057712,0.0,0.16704665,0.6258175,0.6785027,0.06189279,0.8492116,0.0,1.0,0.2733575547336777,1.0
3706,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TIMP2,ITGA3,0.43708622,0.0,0.18635131,0.36164016,0.40386212,0.043669082,0.8560806,0.0,1.0,0.3998190764219686,1.0
3709,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TIMP3,MET,0.29893374,0.0,0.0872505,0.29272678,0.22014737,0.027106166,0.8027681,0.0,1.0,1.0,1.0
3711,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TNC,CNTN1,0.28381336,0.0,0.056752622,0.5078398,0.564044,0.041603595,0.7664987,0.0,1.0,0.3998190764219686,1.0
3715,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TNC,ITGA7,0.31533438,0.0,0.08436993,0.58520633,0.636796,0.06686472,0.8000968,0.0,1.0,0.365323836449145,1.0
3716,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TNC,PTPRB,0.31225735,0.0,0.08167397,0.4252959,0.46528357,0.036122967,0.797487,0.0,1.0,0.3998190764219686,1.0
3717,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,VCL,ALK,0.5912817,0.0,0.25101283,0.5626886,0.47936714,0.053088125,0.8734758,0.0,1.0,0.3998190764219686,1.0
3703,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,THBS2,ITGA6,0.29660013,1.0,0.08221738,0.13230748,-0.096981406,0.019147653,0.798022,0.0,1.0,1.0,1.0
3681,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,TGFB1,ACVR1_TGFBR2,0.37559307,1.0,0.14044598,0.025276229,-0.23939487,0.01873999,0.8377669,0.0,1.0,1.0,1.0
3625,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NECTIN3,PVR,0.28997666,1.0,0.07617043,-0.15062772,-0.48467907,0.009403887,0.79179525,0.0,1.0,1.0,1.0
3623,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_CAF,NECTIN3,CADM1,0.44311243,0.969,0.19223166,0.1383313,-0.07762724,0.015280779,0.8579839,0.0,1.0,1.0,1.0
3736,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,ADAM10,IL6R,0.47287115,0.0,0.16550519,0.36552075,0.41516858,0.038248964,0.8486171,0.0,1.0,0.3998190764219686,1.0
3814,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,COL1A2,ITGA3_ITGB1,0.4398479,0.0,0.15985426,0.40348148,0.5040094,0.021897452,0.84637207,0.0,1.0,1.0,1.0
3816,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,COL26A1,ITGA1_ITGB1,0.2591319,0.0,0.059460398,0.29964268,0.4010103,0.035932448,0.77064365,0.0,1.0,0.5219142737760633,1.0
3855,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,COL7A1,ITGA1_ITGB1,0.5799886,0.0,0.28201848,0.6180465,0.90076214,0.035620987,0.87977284,0.0,1.0,0.3998190764219686,1.0
3856,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,COL7A1,ITGA2_ITGB1,0.5863012,0.0,0.29228473,0.45817843,0.64928925,0.021962864,0.88165104,0.0,1.0,1.0,1.0
3857,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,COL8A1,ITGA1_ITGB1,0.34760082,0.0,0.12082571,0.35120514,0.44902062,0.021562293,0.82727957,0.0,1.0,1.0,1.0
3858,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,COL8A1,ITGA2_ITGB1,0.35391337,0.0,0.1252241,0.19133708,0.19754773,0.013294683,0.8298192,0.0,1.0,1.0,1.0
3859,Fibroblast_DMSO_PDO_CAF,Fibroblast_DMSO_PDO_CAF,CSF1,CELSR3,0.28003886,0.0,0.06871272,0.51580274,0.60920393,0.0419998,0.7831743,0.0,1.0,0.3998190764219686,1.0
